code,cname,pe,pb,mv
600737,中粮糖业,9.93,1.58,17132174306.0
605318,法狮龙,-171.88,2.66,2071905278.0
603486,科沃斯,18.88,3.35,22995738580.0
601689,拓普集团,20.37,3.31,59331224782.0
832651,天罡股份,14.71,1.48,661240000.0
002922,伊戈尔,21.39,2.44,7543859527.0
688652,京仪装备,40.61,3.24,6478080000.0
600531,豫光金铅,7.13,1.18,6007236913.0
688322,奥比中光-UW,-82.63,2.98,8820022050.0
000888,峨眉山Ａ,22.11,2.33,5859273694.0
600651,飞乐音响,246.72,2.9,7044748722.0
688622,禾信仪器,-27.18,2.89,1199058991.0
301349,信德新材,-152.49,0.86,2338860000.0
603586,金麒麟,34.23,1.02,2260488553.0
000887,中鼎股份,10.68,1.23,15297610860.0
002032,苏泊尔,22.33,8.22,42000612527.0
688602,康鹏科技,174.6,1.08,3033150000.0
002564,*ST天沃,80.86,19.26,2508001073.0
600176,中国巨石,18.51,1.25,35587885512.0
600626,申达股份,36.91,1.23,4001856341.0
600578,京能电力,11.1,0.96,20284701675.0
000963,华东医药,14.17,2.21,48066793815.0
603163,圣晖集成,18.77,2.04,2139000000.0
600015,华夏银行,3.93,0.34,97876810078.0
600886,国投电力,15.39,2.16,115241619662.0
830946,森萱医药,18.96,2.32,2642624525.0
002532,天山铝业,6.99,1.14,28981246135.0
601117,中国化学,6.71,0.63,38120600307.0
300395,菲利华,43.25,3.76,14898126406.0
002601,龙佰集团,11.08,1.64,38132966231.0
688506,百利天恒-U,7.18,13.88,66999080000.0
600368,五洲交通,7.36,0.8,5199181961.0
600033,福建高速,8.37,0.78,8891856000.0
688515,裕太微-U,-19.21,2.46,4164800000.0
002037,保利联合,-30.33,1.66,3154920850.0
601825,沪农商行,4.57,0.54,63653333337.0
600838,上海九百,56.25,1.84,2669873993.0
600320,振华重工,28.62,1.15,17543617158.0
600689,上海三毛,62.37,2.99,1358701479.0
688035,德邦科技,49.94,1.5,3366820800.0
600724,宁波富达,21.06,1.78,4971629284.0
430300,辰光医疗,-26.47,2.14,593203641.0
002371,北方华创,28.15,5.72,156553470305.0
837242,建邦科技,11.54,1.74,896993305.0
872808,曙光数创,-495.88,8.62,5636000028.0
600383,金地集团,-2.37,0.26,15936480009.0
601918,新集能源,7.8,1.27,18341035944.0
000878,云南铜业,10.13,1.49,21458859200.0
000739,普洛药业,13.73,2.71,17153976860.0
000599,青岛双星,-26.46,1.45,3022008252.0
600035,楚天高速,6.76,0.72,5989631152.0
002215,诺普信,6.77,1.91,7478623346.0
601877,正泰电器,10.44,1.0,40142740472.0
300054,鼎龙股份,40.32,4.2,17564650104.0
605098,行动教育,13.17,3.66,3587227868.0
300776,帝尔激光,24.24,3.79,11444888246.0
300124,汇川技术,27.43,4.56,116204584895.0
600502,安徽建工,5.64,0.69,6917631770.0
600079,人福医药,11.88,1.53,26393608060.0
603726,朗迪集团,12.02,1.9,2305787904.0
601665,齐鲁银行,4.27,0.56,20065151039.0
301029,怡合达,22.07,3.21,9830142036.0
600525,长园集团,-60.16,1.11,5653705154.0
300863,卡倍亿,27.29,3.98,4939986448.0
688090,瑞松科技,648.7,4.2,3750824154.0
600050,中国联通,11.8,0.87,142466604278.0
000531,穗恒运Ａ,25.57,0.71,4696720007.0
603036,如通股份,20.9,1.46,1860234406.0
600373,中文传媒,15.23,1.04,18672778048.0
002112,三变科技,23.38,4.17,2429481600.0
603087,甘李药业,38.34,2.09,22918619508.0
002691,冀凯股份,156.28,1.82,1635400000.0
000001,平安银行,3.64,0.46,188625524885.0
300449,汉邦高科,-343.33,4.58,1921902333.0
301078,孩子王,36.18,1.8,5771474741.0
600692,亚通股份,69.67,1.94,1825655492.0
688778,厦钨新能,23.1,1.3,11045238776.0
688575,亚辉龙,35.06,4.67,12131269429.0
603100,川仪股份,11.37,2.04,8245392705.0
000719,中原传媒,15.57,1.01,11009672339.0
300369,绿盟科技,-8.54,1.74,4348238387.0
688608,恒玄科技,57.84,2.74,17077681223.0
000913,钱江摩托,12.39,1.88,8649702970.0
300313,ST天山,-31.09,50.42,1730765000.0
002707,众信旅游,41.01,7.1,5886463048.0
870299,灿能电力,37.3,2.14,550567676.0
600323,瀚蓝环境,8.71,1.23,15450828417.0
300011,鼎汉技术,145.5,2.68,3553016461.0
603860,中公高科,-167.54,2.25,1701006800.0
688303,大全能源,-30.98,0.98,41525994162.0
688248,南网科技,39.72,5.08,14653965000.0
605009,豪悦护理,13.17,1.56,5110071161.0
600329,达仁堂,15.48,3.25,20362984817.0
688733,壹石通,229.18,1.22,2670994290.0
600769,祥龙电业,161.12,25.69,2516097012.0
300777,中简科技,43.14,2.19,9031592810.0
605588,冠石科技,62.4,2.36,2534038753.0
833509,同惠电子,29.61,3.47,1116804302.0
600535,天士力,15.56,1.65,20616510069.0
688478,晶升股份,42.48,1.91,2973487403.0
601022,宁波远洋,17.02,1.7,9422160005.0
605020,永和股份,24.6,2.17,5544756256.0
605005,合兴股份,22.99,3.26,5914750000.0
300107,建新股份,188.62,3.02,4505358117.0
688268,华特气体,25.4,2.77,4884020302.0
831961,创远信科,420.73,1.56,1169863761.0
688052,纳芯微,-22.65,1.97,12013721618.0
600958,东方证券,16.98,0.95,71711686264.0
003021,兆威机电,44.25,2.69,8303192800.0
002902,铭普光磁,-26.34,3.58,4172653539.0
300540,蜀道装备,8972.42,2.92,2999920513.0
002043,兔宝宝,15.68,2.6,7654942092.0
300604,长川科技,40.85,5.73,17556205891.0
002080,中材科技,16.97,0.87,15774361690.0
300354,东华测试,26.35,5.5,3915844890.0
873305,九菱科技,26.13,1.94,612351371.0
301128,强瑞技术,31.13,3.6,2957681479.0
688049,炬芯科技,35.77,1.63,2928573536.0
600552,凯盛科技,123.3,2.49,10267876938.0
002096,易普力,20.13,2.0,14128620370.0
000422,湖北宜化,11.62,1.72,12540152365.0
688428,诺诚健华-U,-39.28,2.97,20569159247.0
300401,花园生物,23.35,2.39,6635858051.0
603259,药明康德,13.68,2.12,116040299040.0
001339,智微智能,62.62,3.53,7073444521.0
873576,天力复合,20.04,3.58,1576506500.0
002422,科伦药业,13.38,2.16,48159876642.0
688267,中触媒,15.29,1.1,2949588000.0
002855,捷荣技术,-16.51,5.36,4184206200.0
000513,丽珠集团,13.97,2.35,32724132582.0
002142,宁波银行,4.46,0.63,121770214204.0
301333,诺思格,31.72,2.06,3711360000.0
600585,海螺水泥,16.01,0.58,106462988812.0
300818,耐普矿机,20.05,2.44,3381662687.0
002785,万里石,636.11,5.65,5481930422.0
600511,国药股份,10.38,1.29,20779012565.0
001225,和泰机电,30.81,1.3,1822310424.0
001277,速达股份,15.25,1.66,2406160000.0
688696,极米科技,446.0,1.25,3657500000.0
920099,瑞华技术,9.5,2.27,1139999962.0
920019,铜冠矿建,7.63,1.0,658160000.0
872351,华光源海,33.61,1.07,478032434.0
872190,雷神科技,70.69,1.43,1197000012.0
871263,莱赛激光,107.42,1.99,713488753.0
870204,沪江材料,17.87,1.33,623242338.0
838262,太湖雪,20.82,1.5,465723280.0
837403,康农种业,37.35,1.4,578423430.0
836414,欧普泰,173.89,1.54,472109172.0
834639,晨光电缆,9.68,0.91,776160000.0
834599,同力股份,6.05,1.4,3592851750.0
833994,翰博高新,-46.49,5.32,6133711500.0
833874,泰祥股份,46.14,3.52,2010987000.0
833819,颖泰生物,-15.98,0.46,2537406000.0
832885,星辰科技,68.34,2.44,905965650.0
832317,观典防务,-98.58,8.68,8106881328.0
831768,拾比佰,-433.79,0.66,436112100.0
831087,秋乐种业,-101.99,1.72,870604000.0
830832,齐鲁华信,32.43,0.71,541179074.0
688615,合合信息,9.37,3.4,4138500000.0
688555,退市泽达,,,
688548,广钢气体,34.55,1.63,9380923484.0
688206,概伦电子,-68.44,2.78,5596077341.0
688181,八亿时空,20.69,0.98,2057567654.0
688163,赛伦生物,25.46,1.5,1644944000.0
688155,XD先惠技,15.92,2.17,4126658052.0
688115,思林杰,89.29,1.13,1433405000.0
688086,退市紫晶,,,
605368,蓝天燃气,13.46,2.77,9189646288.0
605268,王力安防,27.62,1.9,3024722788.0
603996,退市中新,,,
603915,国茂股份,17.55,1.42,5134298870.0
603822,嘉澳环保,-13.52,1.95,1888003772.0
603700,宁水集团,30.32,1.18,1839340100.0
603603,退市博天,,,
603599,广信股份,10.78,0.95,8884228807.0
603555,ST贵人,,,
603369,今世缘,9.07,3.08,44647655000.0
603361,浙江国祥,,,
603157,退市拉夏,,,
603133,退市碳元,,,
603091,众鑫股份,9.91,2.2,2709328015.0
601989,中国重工,106.64,1.35,113554135914.0
601921,浙版传媒,16.65,1.3,16866666673.0
601880,辽港股份,32.0,0.73,29024349637.0
601868,中国能建,15.21,0.82,84633062181.0
601558,退市锐电,,,
601299,中国北车,,,
601268,*ST二重,,,
601258,*ST庞大,,,
601211,国泰君安,13.05,0.88,130884840114.0
601169,北京银行,3.55,0.4,103600622933.0
601166,兴业银行,3.85,0.46,331765575727.0
601108,财通证券,16.08,0.86,29812807937.0
601107,四川成渝,9.81,0.88,13700108800.0
601015,陕西黑猫,-6.23,0.77,5555593578.0
601005,重庆钢铁,-6.66,0.48,9186160335.0
600991,广汽长丰,,,
600979,广安爱众,14.68,0.8,3545256153.0
600978,*ST宜生,,,
600919,江苏银行,3.67,0.62,137451420228.0
600899,*ST信联,,,
600896,退市海医,,,
600891,退市秋林,,,
600890,退市中房,,,
600878,*ST北科,,,
600870,退市厦华,,,
600856,退市中天,,,
600852,*ST中川,,,
600849,上药转换,,,
600842,中西药业,,,
600840,新湖创业,,,
600837,海通证券,60.11,0.7,114573034000.0
600836,*ST易连,,,
600832,东方明珠,,,
600823,*ST世茂,,,
600813,ST鞍一工,,,
600807,济南高新,-39.26,11.67,2326589343.0
600806,退市昆机,,,
600799,*ST龙科,,,
600788,*ST达曼,,,
600786,东方锅炉,,,
600781,退市辅仁,,,
600772,S*ST龙昌,,,
600767,退市运盛,,,
600766,退市园城,,,
600762,S*ST金荔,,,
600752,*ST哈慈,,,
600747,退市大控,,,
600723,首商股份,,,
600709,ST生态,,,
600701,退市工新,,,
600700,*ST数码,,,
600698,湖南天雁,1944.37,5.74,4393601131.0
600695,退市绿庭,,,
600687,退市刚泰,,,
600680,*ST上普,,,
600677,*ST航通,,,
600672,*ST华圣,,,
600670,*ST斯达,,,
600669,*ST鞍成,,,
600666,奥瑞德,-361.28,3.61,3813647723.0
600659,*ST花雕,,,
600656,退市博元,,,
600652,退市游久,,,
600647,退市同达,,,
600646,ST国嘉,,,
600642,申能股份,8.05,1.04,35286422614.0
600634,退市富控,,,
600632,华联商厦,,,
600631,百联股份,,,
600627,上电股份,,,
600625,PT水仙,,,
600614,退市鹏起,,,
600607,上实医药,,,
600591,*ST上航,,,
600577,精达股份,14.67,1.62,8476888269.0
600565,ST迪马,,,
600555,退市海创,,,
600553,太行水泥,,,
600532,退市未来,,,
600508,上海能源,8.16,0.6,7696946700.0
600485,*ST信威,,,
600472,包头铝业,,,
600466,*ST蓝光,,,
600432,退市吉恩,,,
600403,大有能源,-5.73,0.89,5618409145.0
600401,退市海润,,,
600398,海澜之家,7.6,1.42,24878350133.0
600393,ST粤泰,,,
600385,退市金泰,,,
600357,承德钒钛,,,
600340,华夏幸福,-0.42,0.87,4031131952.0
600321,正源股份,,,
600317,营口港,,,
600311,*ST荣华,,,
600306,退市商城,,,
600297,广汇汽车,,,
600296,S兰铝,,,
600291,退市西水,,,
600290,*ST华仪,,,
600286,S*ST国瓷,,,
600279,重庆港,42.64,0.67,4165900653.0
600277,ST亿利,,,
600275,退市昌鱼,,,
600270,外运发展,,,
600263,路桥建设,,,
600260,*ST凯乐,,,
600253,天方药业,,,
600247,*ST成城,,,
600242,退市中昌,,,
600240,退市华业,,,
600234,*ST科新,-52.15,1.74,735058724.0
600226,亨通股份,24.28,1.66,5659291845.0
600220,ST阳光,,,
600213,*ST亚星,-48.01,-9.3,1818960000.0
600209,退市罗顿,,,
600205,S山东铝,,,
600190,ST锦港,33.44,0.44,2943368505.0
600181,S*ST云大,,,
600175,退市美都,,,
600157,永泰能源,9.81,0.5,23328652352.0
600150,中国船舶,55.26,3.2,156087763654.0
600146,退市环球,,,
600145,退市新亿,,,
600139,*ST西源,,,
600129,太极集团,11.33,2.84,11210210677.0
600122,*ST宏图,,,
600112,*ST天成,,,
600102,莱钢股份,,,
600098,广州发展,8.33,0.74,19112445359.0
600093,退市易见,,,
600092,S*ST精密,,,
600091,退市明科,,,
600090,退市济堂,,,
600089,特变电工,9.83,0.95,59673479909.0
600087,退市长油,,,
600086,退市金钰,,,
600077,*ST宋都,,,
600074,退市保千,,,
600069,退市银鸽,,,
600068,葛洲坝,,,
600065,*ST联谊,,,
600005,武钢股份,,,
600003,ST东北高,,,
600002,齐鲁石化,,,
600001,邯郸钢铁,,,
301618,长联科技,11.38,1.62,1020727488.0
301551,无线传媒,13.45,1.68,3384000000.0
300817,双飞集团,32.21,2.18,2193897312.0
300799,左江退,,,
300742,越博退,,,
300526,中潜退,,,
300495,*ST美尚,-0.13,-3.59,87656333.0
300431,暴风退,,,
300392,腾信退,,,
300372,欣泰退,,,
300367,网力退,,,
300362,天翔退,,,
300356,光一退,,,
300336,新文退,,,
300330,计通退,,,
300325,德威退,,,
300312,邦讯退,,,
300309,吉艾退,,,
300297,蓝盾退,,,
300282,三盛退,,,
300273,和佳退,,,
300262,*ST巴安,,,
300216,千山退,,,
300202,聚龙退,,,
300186,大华农,,,
300178,腾邦退,,,
300156,神雾退,,,
300116,*ST保力,,,
300104,乐视退,,,
300090,盛运退,,,
300089,文化退,,,
300064,金刚退,,,
300059,东方财富,20.2,2.18,163853930891.0
300050,世纪鼎利,-72.33,4.43,2070417528.0
300038,数知退,,,
300028,金亚退,,,
300023,宝德退,,,
002781,奇信退,,,
002776,*ST柏龙,,,
002770,科迪退,,,
002751,易尚退,,,
002740,*ST爱迪,,,
002721,ST金一,-892.15,3.24,6647120773.0
002711,欧浦退,,,
002705,新宝股份,11.44,1.31,10115972219.0
002699,*ST美盛,,,
002684,猛狮退,,,
002680,长生退,,,
002665,ST航高,,,
002622,皓宸医疗,1100.3,2.8,1218000000.0
002621,*ST美吉,,,
002619,*ST艾格,,,
002618,丹邦退,,,
002610,ST爱康,,,
002604,龙力退,,,
002509,天茂退,,,
002505,鹏都农牧,,,
002504,*ST弘高,,,
002503,*ST搜特,,,
002502,ST鼎龙,,,
002499,科林退,,,
002477,雏鹰退,,,
002473,圣莱退,,,
002464,众应退,,,
002450,康得退,,,
002447,晨鑫退,,,
002435,ST长康,,,
002433,太安退,,,
002425,凯撒文化,-27.16,0.72,2535162425.0
002417,深南退,,,
002411,必康退,,,
002359,北讯退,,,
002341,ST新纶,,,
002325,*ST洪涛,,,
002323,雅博股份,-25.18,3.95,2269315002.0
002321,华英农业,102.21,3.65,3668570922.0
002308,*ST威创,18.67,0.17,335299421.0
002305,南国置业,305.4,5.46,2670692286.0
002288,*ST超华,,,
002280,ST联络,,,
002271,东方雨虹,12.73,0.88,24022071106.0
002269,美邦服饰,22.58,6.26,3467250000.0
002260,德奥退,,,
002220,天宝退,,,
002208,合肥城建,140.29,0.61,4040558227.0
002202,金风科技,12.43,0.94,34476552000.0
002168,惠程科技,-14.86,-38.23,2062349658.0
002147,新光退,,,
002146,荣盛发展,-7.97,0.22,5043870067.0
002143,印纪退,,,
002118,*ST紫鑫,,,
002113,*ST天润,,,
002089,新海退,,,
002087,新纺退,,,
002083,孚日股份,7.35,0.84,3256849447.0
002071,长城退,,,
002070,众和退,,,
002018,华信退,,,
002016,世荣兆业,90.85,1.04,4992120049.0
002013,中航机电,,,
002011,盾安环境,11.38,2.2,10782214162.0
002002,ST鸿达,,,
001279,强邦新材,,,
000996,中期退,,,
000982,中银绒业,,,
000979,中弘退,,,
000976,*ST华铁,,,
000971,*ST高升,,,
000961,ST中南,,,
000956,中原油气,,,
000939,凯迪退,,,
000922,佳电股份,14.94,1.61,5222171266.0
000918,*ST嘉凯,,,
000916,华北高速,,,
000911,广农糖业,85.35,22.94,2570053232.0
000866,扬子石化,,,
000861,海印股份,,,1555731749.0
000836,ST富通,,,
000835,长动退,,,
000832,*ST龙涤,,,
000827,*ST长兴,,,
000817,辽河油田,,,
000806,银河退,,,
000805,*ST炎黄,,,
000787,*ST创智,,,
000780,ST平能,,,
000779,甘咨询,12.68,0.85,3207323219.0
000769,*ST大菲,,,
000765,*ST华信,,,
000763,锦州石化,,,
000760,斯太退,,,
000748,长城信息,,,
000732,ST泰禾,,,
000730,*ST环保,,,
000699,S*ST佳纸,,,
000697,炼石航空,-18.19,16.21,4836978853.0
000693,华泽退,,,
000689,ST宏业,,,
000687,华讯退,,,
000675,ST银山,,,
000673,当代退,,,
000671,ST阳光城,,,
000667,ST美置,,,
000666,经纬纺机,,,
000662,天夏退,,,
000660,*ST南华,,,
000658,ST海洋,,,
000653,ST九州,,,
000621,*ST比特,,,
000618,吉林化工,,,
000616,*ST海投,,,
000613,东海A退,,,
000611,天首退,,,
000606,顺利退,,,
000602,金马集团,,,
000600,建投能源,11.48,0.76,7653336360.0
000594,国恒退,,,
000588,PT粤金曼,,,
000587,*ST金洲,,,
000585,东电退,,,
000583,S*ST托普,,,
000578,盐湖集团,,,
000569,长城股份,,,
000562,宏源证券,,,
000556,PT南洋,,,
000552,甘肃能化,6.68,0.73,11988028725.0
000549,S湘火炬,,,
000542,TCL通讯,,,
000540,*ST中天,,,
000535,*ST猴王,,,
000527,美的电器,,,
000525,ST红太阳,127.47,5.99,5412803176.0
000522,白云山A,,,
000515,攀渝钛业,,,
000511,烯碳退,,,
000508,琼民源A,,,
000502,绿景退,,,
000418,小天鹅A,,,
000416,*ST民控,,,
000413,ST旭电,-4.36,0.1,2084117481.0
000412,ST五环,,,
000406,石油大明,,,
000405,ST鑫光,,,
000150,*ST宜康,,,
000047,ST中侨,,,
000046,*ST泛海,,,
000038,大通退,,,
000033,新都退,,,
000031,大悦城,-13.73,0.75,9987110080.0
000024,招商地产,,,
000023,*ST深天,,,
000018,神城A退,,,
000015,PT中浩A,,,
000013,*ST石化A,,,
000012,南玻Ａ,10.32,1.08,15138512088.0
000005,ST星源,,,
000003,PT金田A,,,
000831,中国稀土,-47.54,5.13,23240735673.0
688318,财富趋势,79.64,4.66,15989172752.0
603605,珀莱雅,24.13,7.54,33863245370.0
300609,汇纳科技,-39.16,2.46,2560838731.0
002472,双环传动,18.37,2.11,17374922908.0
603690,至纯科技,46.04,1.37,6790249861.0
605589,圣泉集团,22.19,1.42,14703861295.0
839493,并行科技,220.22,5.39,1863360000.0
605319,无锡振华,12.12,1.71,3837387044.0
002128,电投能源,5.82,1.05,34251242973.0
002039,黔源电力,23.73,1.63,6323584684.0
301169,零点有数,-22.39,3.82,2061000752.0
002007,华兰生物,28.73,2.25,25292040207.0
601231,环旭电子,18.95,1.79,29722032937.0
300583,赛托生物,94.63,1.29,2500274021.0
600489,中金黄金,17.48,2.38,60930718929.0
002906,华阳集团,21.83,2.06,12528039866.0
430478,峆一药业,11.2,1.39,652157800.0
300442,润泽科技,20.61,4.18,39848578351.0
688348,昱能科技,40.01,1.94,7026233478.0
601881,中国银河,13.93,1.17,122246617222.0
688513,苑东生物,20.05,2.2,5874993480.0
688032,禾迈股份,43.72,2.66,16406026329.0
300688,创业黑马,-54.31,7.22,3648872315.0
833346,威贸电子,19.67,2.04,872985764.0
301301,川宁生物,15.42,3.26,23630167600.0
300474,景嘉微,353.5,7.02,24146988173.0
688320,禾川科技,-53.36,2.09,3115411971.0
002088,鲁阳节能,11.98,1.9,4960093808.0
300772,运达股份,22.74,1.25,6708932242.0
603551,奥普科技,15.09,2.62,3720393990.0
002352,顺丰控股,18.07,1.96,173758076818.0
688332,中科蓝讯,20.03,1.41,5394487410.0
603519,立霸股份,15.48,1.88,2357001375.0
301269,华大九天,503.71,7.89,38152518037.0
300699,光威复材,29.74,3.87,21906125200.0
002959,小熊电器,17.1,2.09,5502476873.0
002242,九阳股份,19.18,1.89,6726739090.0
300836,佰奥智能,79.0,4.25,2239854611.0
300001,特锐德,47.39,2.76,18305694303.0
832089,禾昌聚合,10.81,1.2,1274651280.0
688582,芯动联科,119.61,6.35,13504337600.0
000551,创元科技,11.7,1.39,3393472362.0
600566,济川药业,8.32,1.65,22277589547.0
600021,上海电力,8.49,1.19,22533949160.0
833751,惠同新材,18.09,1.87,675148400.0
603689,皖天然气,9.67,1.22,3671381514.0
000737,北方铜业,14.74,2.62,13559289678.0
002669,康达新材,-20.51,0.8,2317976000.0
000543,皖能电力,8.02,1.21,17182824049.0
603499,翔港科技,110.44,4.22,3250728304.0
002312,川发龙蟒,24.1,1.53,14151146256.0
688073,毕得医药,25.77,1.35,2671958671.0
605222,起帆电缆,16.31,1.35,6104801149.0
002322,理工能科,19.11,1.91,5448356329.0
601800,中国交建,5.08,0.42,115903713346.0
600114,东睦股份,23.15,3.38,8777300712.0
688639,华恒生物,20.94,3.4,6270538788.0
002531,天顺风能,28.5,1.37,12308618807.0
601229,上海银行,3.75,0.43,97173639606.0
601611,中国核建,10.74,1.05,20508553411.0
688568,中科星图,115.09,4.16,14637200554.0
600983,惠而浦,82.96,2.06,5158134470.0
002615,哈尔斯,12.07,2.03,3106089015.0
603337,杰克股份,15.39,2.96,12827415941.0
688355,明志科技,19.19,1.56,1637459711.0
600956,新天绿能,9.69,1.29,27715517351.0
603966,法兰泰克,13.64,1.58,2362332457.0
002608,江苏国信,6.27,0.79,24481956482.0
600011,华能国际,6.75,1.8,100624778431.0
000598,兴蓉环境,10.21,1.11,18954726638.0
